5.69E+17,0,USER_MENTION i spoke with a representative that offered no solution i am a loyal customer who flies on USER_MENTION as well
5.69E+17,0,USER_MENTION i am deeply disappointed that your birthday promo was not applied to a trip i booked mere days before i received the email
5.68E+17,0,USER_MENTION what happened to direct flights from sfofll looking in may only see connecting help dontdothistome
5.68E+17,1,USER_MENTION just promoting the product is all had a problem with southwest and recommend noneother than the best URL
5.68E+17,1,USER_MENTION love you guys but pls get some direct routes las to aus
5.68E+17,1,USER_MENTION of course i work for USER_MENTION and im obsessed with the entire virgin family
5.68E+17,1,USER_MENTION ok first time flying with you tonight EMO_POS
5.68E+17,0,USER_MENTION on vx399 from jfk to la dirty plane not up to your standards
5.68E+17,0,USER_MENTION on flight vx399 headed to la from jfk dirtiest va plane i have ever been on sad for a great airline
5.68E+17,1,USER_MENTION got it squared away someone picked up as soon as i tweeted should have tweeted sooner
5.68E+17,0,USER_MENTION your avis rental continue button doesnt work on your website to book car tried times on phone this sucks
5.68E+17,0,USER_MENTION delayed to10.30
5.68E+17,0,USER_MENTION currently in minute of being on hold with cust service do i need to do anything to add a lap child to my reservation
5.68E+17,1,USER_MENTION of course have fun thanks happy chinese new year
5.68E+17,1,USER_MENTION flight booking problems last second flight for next week from sfo to san any chance you want to gift me a promo code since i love you guys
5.68E+17,0,USER_MENTION comenity bank is a joke please change nothing but constant problems with this bank
5.68E+17,1,USER_MENTION for my grandma ellas she would a bday greeting from your flight crew she was a stewardess for eastern airlines
5.68E+17,1,USER_MENTION just bought tix for atx dallas route thanks for adding that love yr airline yr website is best transactional site ever
5.68E+17,1,USER_MENTION gave a credit for my late flight flight yesterday great service thats a wow moment unexpected gesture
5.68E+17,0,USER_MENTION i submitted a status match request a while back and still heard flying on monday can you look accelerate
5.68E+17,1,USER_MENTION had me at their safety video URL loved my first cross country flight livewelltraveled sytycd
5.68E+17,1,USER_MENTION that doesnt look to fat to me it looks yummy
5.68E+17,1,USER_MENTION omg nonstop dallas to austin on
5.68E+17,1,USER_MENTION your planes are really pretty just thought u should know that EMO_POS
5.68E+17,0,USER_MENTION im pulling my hair out trying to book a flight with u your site doesnt work on iphone or ipad.dont have a computer help
5.68E+17,1,USER_MENTION thank you
5.68E+17,0,USER_MENTION can i get some help with a support ticket its been days incident thank you
5.68E+17,1,USER_MENTION good to be home texas moodlighting URL
5.68E+17,0,USER_MENTION i cannot even open my laptop in seat and i paid a premium for this let me out of here
5.68E+17,0,USER_MENTION i am in seat and i cannot even open my laptop and i paid extra for this seat
5.68E+17,1,USER_MENTION thanks for that been needing a way to make those austin trips from dca and now youve come through
5.68E+17,1,USER_MENTION this is too cool never been on ur planes but now i will
5.68E+17,1,USER_MENTION great well deserved
5.68E+17,0,USER_MENTION fyi the infoUSER_MENTION email address you say to contact in password reset emails doesnt exist emails bounce
5.68E+17,0,USER_MENTION status match weeks have gone by and no news.flt next week hope flt will count towards requirement cust svc no help
5.68E+17,0,USER_MENTION your website sucks donkey dicks just thought you should know all best
5.68E+17,0,USER_MENTION all crap channels which is why i pay to watch uk tv
5.68E+17,1,USER_MENTION got it all set thanks
5.68E+17,1,USER_MENTION giants and virgin america a match made in heaven
5.68E+17,1,USER_MENTION thank goodness also see you friday boom
5.68E+17,0,USER_MENTION how come you dont have an iphone app still using and making me waste paper
5.68E+17,0,USER_MENTION your back of seat entertainment system does not accept credit cards that have an apostrophe in the surname apostrophefail
5.68E+17,0,USER_MENTION when will vx use all lga slots instead of today adding aus makes this less likely EMO_NEG
5.68E+17,1,USER_MENTION i luv ur people and product thing is y do u charge for herbal tea but not black tea im not a caffeine drinker
5.68E+17,1,USER_MENTION thank you see yall soon im excited to see the expansion of destinations spread those wings
5.68E+17,0,USER_MENTION sad to learn you no longer fly sfo phl hope it returns
5.68E+17,1,USER_MENTION has the most incredible customer service ive ever experienced so refreshing
5.68E+17,1,USER_MENTION am i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next
5.68E+17,1,USER_MENTION omg finally
5.68E+17,0,USER_MENTION kinda sucked my earphone jack didnt work on my flight they may want to look into that for future passengers
5.68E+17,0,USER_MENTION very poor experience first computer problem now seat malfunction stuck missing meeting in san diego
5.68E+17,1,USER_MENTION thankyou the dalaus route makes my day
5.68E+17,1,USER_MENTION awesome deals dalaus for only each way URL
5.68E+17,1,USER_MENTION love it taking USER_MENTION on in their backyard consumers win when biz competes
5.68E+17,1,USER_MENTION is flying from love to austin now that is most excellent news
5.68E+17,1,USER_MENTION congrats vx on the new route
5.68E+17,0,USER_MENTION i tried that you offered to charge me an additional for a new ticket or be stranded until thurs time last time
5.68E+17,0,USER_MENTION never had a bad experience before but this one took the cake now extortion for carry on items as well
5.68E+17,0,USER_MENTION had to spend hours worrying that items in carryon would be since i couldnt carry them on plane or lock bag
5.68E+17,0,USER_MENTION all of group e was told there was no more room in the bins when i got on the plane was room for at least bags in my row
5.68E+17,0,USER_MENTION thanks for making my flight from lax to jfk a nightmare by forcing me to check my carry on bag at the gate
5.68E+17,0,USER_MENTION i have lots of flights to book and your site it not working ive been on the phone waiting for over minutes
5.68E+17,1,USER_MENTION i am all about the in flight artisanal cheese and wine pairing
5.68E+17,1,USER_MENTION thats classy
5.68E+17,1,USER_MENTION im sure a lot of your and jfklhr flights go a lot faster than with a strong tailwind
5.68E+17,1,USER_MENTION now its just tminus minutes until my elevate a silver upgrade window opens freeneversucks
5.68E+17,0,USER_MENTION why is it taking years to fly home to dallas get your shit together
5.68E+17,1,USER_MENTION USER_MENTION would have been a rough trip but luckily we were on a virginamerica flight weather
5.68E+17,1,USER_MENTION another perfect flight how come on your planes the sun visors can stay down other carriers make you raise them
5.68E+17,1,nice USER_MENTION the man of steel might be faster but we have wifi just saying sciencebehindtheexperience URL
5.68E+17,1,USER_MENTION i love the dancing little richard cool beans
5.68E+17,1,USER_MENTION i use passbook i still love you though EMO_POS just use my email in the future
5.68E+17,1,USER_MENTION thanks for the free birthday points yall are all right with me
5.68E+17,0,USER_MENTION man of steel flies to more cities though and with more frequency too
5.68E+17,1,USER_MENTION thanks so much for sharing just added it to my site URL
5.68E+17,1,USER_MENTION dad on segway is the best part of this whole infographic
5.68E+17,1,USER_MENTION are there any plans for a short haul airline in europe would defiantly fly with you guys EMO_POS
5.68E+17,1,USER_MENTION wifi and better seating
5.68E+17,0,USER_MENTION started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me
5.68E+17,1,USER_MENTION not only was it great but you return my calls the day after couldnt ask for more myvxexperience
5.68E+17,0,USER_MENTION while other airlines werent cancelled flighting flights into bos and helping their customers get home virgin was saying good luck
5.68E+17,0,USER_MENTION grouping virgin in with the others now bos weather has exposed their actual cus serv model never flight booking problems with virgin again
5.68E+17,0,USER_MENTION as one of the travelers affected by the boston storm im shocked at virgins complete apathy toward their customers
5.68E+17,0,USER_MENTION umm so no reason as to why this is is there someone different i should contact or contact me to get a definitive answer
5.68E+17,0,USER_MENTION trying to make the change in advance not just hours it online earlier and it wanted in change fees
5.68E+17,1,USER_MENTION so loyal that im driving to nyc from pa to fly virgin since you cut philly flights EMO_POS
5.68E+17,1,USER_MENTION you guys are perfect as always wervirgin
5.68E+17,1,USER_MENTION thanks yall have some of the best customer service left in the industry
5.68E+17,1,USER_MENTION really wish youd fly out of fargo USER_MENTION those fares are amazings
5.68E+17,0,USER_MENTION mood lighting on reclining my seat kickin up my
5.68E+17,0,USER_MENTION my flight scheduled for departure still says on time but no plane at gate any update on how long of a delay
5.68E+17,0,USER_MENTION my group got their cancelled flightlation fees waived but i cant because my ticket is booked for your reps were no help either
5.68E+17,1,USER_MENTION just got on the in newark home to la your folks at ewr are incredible letsgohome
5.68E+17,1,USER_MENTION flying lax to sfo and after looking at the awesome movie lineup i actually wish i was on a long haul
5.70E+17,1,USER_MENTION thanks
5.70E+17,1,USER_MENTION thanks for taking care of that mr happy customer
5.70E+17,0,USER_MENTION still no refund or word via dm please resolve this issue as your cancelled flightled flight was useless to my assistants trip
5.70E+17,0,USER_MENTION delayed due to lack of crew and now delayed again because theres a long line for deicing still need to improve service united
